row_index,image_id,true_label,true_class,VGG_pred,VGG_conf,VGG_ptrue,VGG_error,ResNet_pred,ResNet_conf,ResNet_ptrue,ResNet_error,EffNet_pred,EffNet_conf,EffNet_ptrue,EffNet_error,n_wrong,category,wrong_set,mean_conf,min_conf,conf_range,mean_ptrue,min_ptrue,mean_conf_wrong_models,mean_ptrue_wrong_models,n_unique_preds,agreement_level,vote_entropy_bits,jsd_bits,unanimous_outcome
1264,1264,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.002899704697459631,unanimous_correct
1265,1265,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9892578125,0.9892578125,0,0,correct_all,none,0.9964192708333334,0.9892578125,0.0107421875,0.9964192708333334,0.9892578125,,,1,unanimous,-0.0,0.005595023097817939,unanimous_correct
1266,1266,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.001597861966355845,unanimous_correct
1267,1267,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0014701255240460401,unanimous_correct
1268,1268,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0003742836253363738,unanimous_correct
1269,1269,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.94384765625,0.94384765625,0,0,correct_all,none,0.9812825520833334,0.94384765625,0.05615234375,0.9812825520833334,0.94384765625,,,1,unanimous,-0.0,0.029784593523773897,unanimous_correct
1270,1270,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.00052668882318661,unanimous_correct
1271,1271,3,pituitary,3,1.0,1.0,0,3,0.97802734375,0.97802734375,0,3,0.9892578125,0.9892578125,0,0,correct_all,none,0.9890950520833334,0.97802734375,0.02197265625,0.9890950520833334,0.97802734375,,,1,unanimous,-0.0,0.0071667362270240315,unanimous_correct
1272,1272,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.98291015625,0.98291015625,0,0,correct_all,none,0.9943033854166666,0.98291015625,0.01708984375,0.9943033854166666,0.98291015625,,,1,unanimous,-0.0,0.00887587163731414,unanimous_correct
1273,1273,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.98193359375,0.98193359375,0,0,correct_all,none,0.9939778645833334,0.98193359375,0.01806640625,0.9939778645833334,0.98193359375,,,1,unanimous,-0.0,0.00907591346645091,unanimous_correct
1274,1274,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008872231904172995,unanimous_correct
1275,1275,3,pituitary,3,0.998046875,0.998046875,0,3,1.0,1.0,0,3,0.9560546875,0.9560546875,0,0,correct_all,none,0.9847005208333334,0.9560546875,0.0439453125,0.9847005208333334,0.9560546875,,,1,unanimous,-0.0,0.019273146388492493,unanimous_correct
1276,1276,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00032628061844652617,unanimous_correct
1277,1277,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.001924218029749833,unanimous_correct
1278,1278,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005024805803844259,unanimous_correct
1279,1279,3,pituitary,3,1.0,1.0,0,3,0.994140625,0.994140625,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9977213541666666,0.994140625,0.005859375,0.9977213541666666,0.994140625,,,1,unanimous,-0.0,0.002796463560739825,unanimous_correct
1280,1280,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9892578125,0.9892578125,0,0,correct_all,none,0.9964192708333334,0.9892578125,0.0107421875,0.9964192708333334,0.9892578125,,,1,unanimous,-0.0,0.0043044890082217235,unanimous_correct
1281,1281,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00023331132264057565,unanimous_correct
1282,1282,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9541015625,0.9541015625,0,0,correct_all,none,0.9847005208333334,0.9541015625,0.0458984375,0.9847005208333334,0.9541015625,,,1,unanimous,-0.0,0.024157537653279257,unanimous_correct
1283,1283,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.0031945573435028796,unanimous_correct
1284,1284,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.001237248528565136,unanimous_correct
1285,1285,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0012438334996759358,unanimous_correct
1286,1286,3,pituitary,3,0.994140625,0.994140625,0,3,1.0,1.0,0,3,0.93701171875,0.93701171875,0,0,correct_all,none,0.97705078125,0.93701171875,0.06298828125,0.97705078125,0.93701171875,,,1,unanimous,-0.0,0.028061901441419262,unanimous_correct
1287,1287,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.001406986916342931,unanimous_correct
1288,1288,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9921875,0.9921875,0,0,correct_all,none,0.9973958333333334,0.9921875,0.0078125,0.9973958333333334,0.9921875,,,1,unanimous,-0.0,0.0036768593813340245,unanimous_correct
1289,1289,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,6.528604525089527e-05,unanimous_correct
1290,1290,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9986979166666666,0.9970703125,0.0029296875,0.9986979166666666,0.9970703125,,,1,unanimous,-0.0,0.0011283811590600736,unanimous_correct
1291,1291,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.001302326592363217,unanimous_correct
1292,1292,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.000683584594454373,unanimous_correct
1293,1293,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0004386937646208384,unanimous_correct
1294,1294,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.001384379455541953,unanimous_correct
1295,1295,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.0013090722997534977,unanimous_correct
1296,1296,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005095387827890969,unanimous_correct
1297,1297,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9931640625,0.9931640625,0,0,correct_all,none,0.9977213541666666,0.9931640625,0.0068359375,0.9977213541666666,0.9931640625,,,1,unanimous,-0.0,0.003236086276830214,unanimous_correct
1298,1298,3,pituitary,3,0.998046875,0.998046875,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9990234375,0.998046875,0.001953125,0.9990234375,0.998046875,,,1,unanimous,-0.0,0.0007462144762132722,unanimous_correct
1299,1299,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,1.0048117378967192e-05,unanimous_correct
1300,1300,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9853515625,0.9853515625,0,0,correct_all,none,0.9951171875,0.9853515625,0.0146484375,0.9951171875,0.9853515625,,,1,unanimous,-0.0,0.0070413348979824555,unanimous_correct
1301,1301,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.0015926385081026471,unanimous_correct
1302,1302,3,pituitary,3,1.0,1.0,0,3,0.998046875,0.998046875,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9990234375,0.998046875,0.001953125,0.9990234375,0.998046875,,,1,unanimous,-0.0,0.0005512518592206417,unanimous_correct
1303,1303,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.87890625,0.87890625,0,0,correct_all,none,0.9596354166666666,0.87890625,0.12109375,0.9596354166666666,0.87890625,,,1,unanimous,-0.0,0.06481201864473551,unanimous_correct
1304,1304,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0006651147845993383,unanimous_correct
1305,1305,3,pituitary,3,0.998046875,0.998046875,0,3,0.990234375,0.990234375,0,3,0.80712890625,0.80712890625,0,0,correct_all,none,0.9318033854166666,0.80712890625,0.19091796875,0.9318033854166666,0.80712890625,,,1,unanimous,-0.0,0.09233017107488317,unanimous_correct
1306,1306,3,pituitary,3,1.0,1.0,0,3,0.92919921875,0.92919921875,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.97509765625,0.92919921875,0.07080078125,0.97509765625,0.92919921875,,,1,unanimous,-0.0,0.03293835305479459,unanimous_correct
1307,1307,3,pituitary,3,0.98828125,0.98828125,0,3,0.89990234375,0.89990234375,0,3,0.79833984375,0.79833984375,0,0,correct_all,none,0.8955078125,0.79833984375,0.18994140625,0.8955078125,0.79833984375,,,1,unanimous,-0.0,0.06221700705564781,unanimous_correct
1308,1308,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.990234375,0.990234375,0,0,correct_all,none,0.9967447916666666,0.990234375,0.009765625,0.9967447916666666,0.990234375,,,1,unanimous,-0.0,0.004904736028068613,unanimous_correct
1309,1309,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008480000754180657,unanimous_correct
1310,1310,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.97998046875,0.97998046875,0,0,correct_all,none,0.9933268229166666,0.97998046875,0.02001953125,0.9933268229166666,0.97998046875,,,1,unanimous,-0.0,0.010412951821279347,unanimous_correct
1311,1311,3,pituitary,3,0.9951171875,0.9951171875,0,3,0.96337890625,0.96337890625,0,3,0.56591796875,0.56591796875,0,0,correct_all,none,0.8414713541666666,0.56591796875,0.42919921875,0.8414713541666666,0.56591796875,,,1,unanimous,-0.0,0.21137897470313088,unanimous_correct
1312,1312,3,pituitary,3,0.9990234375,0.9990234375,0,3,0.98828125,0.98828125,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9944661458333334,0.98828125,0.0107421875,0.9944661458333334,0.98828125,,,1,unanimous,-0.0,0.004718150787797033,unanimous_correct
1313,1313,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00036490064738218175,unanimous_correct
1314,1314,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,5.949119783940919e-05,unanimous_correct
1315,1315,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,8.283757657412752e-05,unanimous_correct
1316,1316,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9697265625,0.9697265625,0,0,correct_all,none,0.9899088541666666,0.9697265625,0.0302734375,0.9899088541666666,0.9697265625,,,1,unanimous,-0.0,0.0160796657294785,unanimous_correct
1317,1317,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008327682527225055,unanimous_correct
1318,1318,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005159522568590341,unanimous_correct
1319,1319,3,pituitary,3,0.9677734375,0.9677734375,0,3,0.77587890625,0.77587890625,0,3,0.5849609375,0.5849609375,0,0,correct_all,none,0.7762044270833334,0.5849609375,0.3828125,0.7762044270833334,0.5849609375,,,1,unanimous,-0.0,0.11672331587393325,unanimous_correct
1320,1320,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.001695615002337324,unanimous_correct
1321,1321,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0006916205112589271,unanimous_correct
1322,1322,3,pituitary,3,0.9970703125,0.9970703125,0,3,0.66015625,0.66015625,0,1,0.78564453125,0.1983642578125,1,1,one_model_failure,EffNet,0.8142903645833334,0.66015625,0.3369140625,0.6185302734375,0.1983642578125,0.78564453125,0.1983642578125,2,split_2_1,0.9182958340544896,0.4019188574115571,disagreement
1323,1323,3,pituitary,3,0.998046875,0.998046875,0,3,0.9970703125,0.9970703125,0,3,0.86328125,0.86328125,0,0,correct_all,none,0.9527994791666666,0.86328125,0.134765625,0.9527994791666666,0.86328125,,,1,unanimous,-0.0,0.06733192945349148,unanimous_correct
1324,1324,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0004344561440954666,unanimous_correct
1325,1325,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0011492917244347277,unanimous_correct
1326,1326,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.97705078125,0.97705078125,0,0,correct_all,none,0.9923502604166666,0.97705078125,0.02294921875,0.9923502604166666,0.97705078125,,,1,unanimous,-0.0,0.010805242341814833,unanimous_correct
1327,1327,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0019588582379526497,unanimous_correct
1328,1328,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,0.97412109375,0.97412109375,0,0,correct_all,none,0.9910481770833334,0.97412109375,0.02587890625,0.9910481770833334,0.97412109375,,,1,unanimous,-0.0,0.012274629861088113,unanimous_correct
1329,1329,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.0001371956843912211,unanimous_correct
1330,1330,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,0,correct_all,none,0.9990234375,0.9970703125,0.0029296875,0.9990234375,0.9970703125,,,1,unanimous,-0.0,0.001669168043623893,unanimous_correct
1331,1331,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9993489583333334,0.9990234375,0.0009765625,0.9993489583333334,0.9990234375,,,1,unanimous,-0.0,0.00036388304808545983,unanimous_correct
1332,1332,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9993489583333334,0.9990234375,0.0009765625,0.9993489583333334,0.9990234375,,,1,unanimous,-0.0,0.0004540632858608829,unanimous_correct
1333,1333,3,pituitary,3,0.98388671875,0.98388671875,0,3,0.998046875,0.998046875,0,3,0.6845703125,0.6845703125,0,0,correct_all,none,0.8888346354166666,0.6845703125,0.3134765625,0.8888346354166666,0.6845703125,,,1,unanimous,-0.0,0.15683228573163394,unanimous_correct
1334,1334,3,pituitary,3,0.9970703125,0.9970703125,0,3,1.0,1.0,0,3,0.9873046875,0.9873046875,0,0,correct_all,none,0.9947916666666666,0.9873046875,0.0126953125,0.9947916666666666,0.9873046875,,,1,unanimous,-0.0,0.00528191806804746,unanimous_correct
1335,1335,3,pituitary,3,0.9970703125,0.9970703125,0,3,1.0,1.0,0,3,0.9931640625,0.9931640625,0,0,correct_all,none,0.9967447916666666,0.9931640625,0.0068359375,0.9967447916666666,0.9931640625,,,1,unanimous,-0.0,0.0026300858842749353,unanimous_correct
1336,1336,3,pituitary,3,0.9921875,0.9921875,0,3,0.97509765625,0.97509765625,0,3,0.98291015625,0.98291015625,0,0,correct_all,none,0.9833984375,0.97509765625,0.01708984375,0.9833984375,0.97509765625,,,1,unanimous,-0.0,0.004183740741757119,unanimous_correct
1337,1337,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9892578125,0.9892578125,0,0,correct_all,none,0.9964192708333334,0.9892578125,0.0107421875,0.9964192708333334,0.9892578125,,,1,unanimous,-0.0,0.005859949541366333,unanimous_correct
1338,1338,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,9.03535109053078e-05,unanimous_correct
1339,1339,3,pituitary,3,0.9990234375,0.9990234375,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9990234375,0.998046875,0.001953125,0.9990234375,0.998046875,,,1,unanimous,-0.0,0.0007907965195742533,unanimous_correct
1340,1340,3,pituitary,3,0.9990234375,0.9990234375,0,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.998046875,0.9951171875,0.0048828125,0.998046875,0.9951171875,,,1,unanimous,-0.0,0.0020224514163984138,unanimous_correct
1341,1341,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9208984375,0.9208984375,0,0,correct_all,none,0.9736328125,0.9208984375,0.0791015625,0.9736328125,0.9208984375,,,1,unanimous,-0.0,0.04194544741235695,unanimous_correct
1342,1342,3,pituitary,3,1.0,1.0,0,3,0.998046875,0.998046875,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.9973958333333334,0.994140625,0.005859375,0.9973958333333334,0.994140625,,,1,unanimous,-0.0,0.002287173814917883,unanimous_correct
1343,1343,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0006036666222739183,unanimous_correct
1344,1344,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005234897459934574,unanimous_correct
1345,1345,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0007158826977826166,unanimous_correct
1346,1346,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008082884601718077,unanimous_correct
1347,1347,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00015165475294831804,unanimous_correct
1348,1348,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.002434574568020511,unanimous_correct
1349,1349,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0003859383243687768,unanimous_correct
1350,1350,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.000394717783889653,unanimous_correct
1351,1351,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00024167277765901147,unanimous_correct
1352,1352,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00035275895585899905,unanimous_correct
1353,1353,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.8583984375,0.8583984375,0,0,correct_all,none,0.9527994791666666,0.8583984375,0.1416015625,0.9527994791666666,0.8583984375,,,1,unanimous,-0.0,0.07746436549863847,unanimous_correct
1354,1354,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.98193359375,0.98193359375,0,0,correct_all,none,0.9939778645833334,0.98193359375,0.01806640625,0.9939778645833334,0.98193359375,,,1,unanimous,-0.0,0.009048204981979564,unanimous_correct
1355,1355,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0011619195555946822,unanimous_correct
1356,1356,3,pituitary,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,3,0.89111328125,0.89111328125,0,0,correct_all,none,0.96337890625,0.89111328125,0.10888671875,0.96337890625,0.89111328125,,,1,unanimous,-0.0,0.056815503803353234,unanimous_correct
1357,1357,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.0027193467370572807,unanimous_correct
1358,1358,3,pituitary,3,1.0,1.0,0,3,0.9970703125,0.9970703125,0,3,0.998046875,0.998046875,0,0,correct_all,none,0.9983723958333334,0.9970703125,0.0029296875,0.9983723958333334,0.9970703125,,,1,unanimous,-0.0,0.0009821922507992076,unanimous_correct
1359,1359,3,pituitary,3,0.9990234375,0.9990234375,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9983723958333334,0.99609375,0.00390625,0.9983723958333334,0.99609375,,,1,unanimous,-0.0,0.001311655560295541,unanimous_correct
1360,1360,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.0026784669023857677,unanimous_correct
1361,1361,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.001998342731771338,unanimous_correct
1362,1362,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005357185006274086,unanimous_correct
1363,1363,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,7.003679049259704e-05,unanimous_correct
1364,1364,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.002754082028222426,unanimous_correct
1365,1365,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.9912109375,0.9912109375,0,0,correct_all,none,0.9970703125,0.9912109375,0.0087890625,0.9970703125,0.9912109375,,,1,unanimous,-0.0,0.004505737962671803,unanimous_correct
1366,1366,3,pituitary,3,0.9931640625,0.9931640625,0,3,0.9990234375,0.9990234375,0,3,0.83447265625,0.83447265625,0,0,correct_all,none,0.9422200520833334,0.83447265625,0.16455078125,0.9422200520833334,0.83447265625,,,1,unanimous,-0.0,0.08333559898399207,unanimous_correct
1367,1367,3,pituitary,3,1.0,1.0,0,3,1.0,1.0,0,3,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.002111474434841526,unanimous_correct
